distri	refdistribuidora	codiprovincia	tarname	tipocambio	tipopunto	nprocessos	ontime	late	verylate	ontimeaddedtime	lateaddedtime	verylateaddedtime	ontimeissues	lateissues	verylateissues	nomprovincia	nomdistribuidora	casos	bool
2273	R1-299	08	2.1A	C3	5	12	1	4	7	0.0	49.0	4335.0	0	0	0	Barcelona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	386,409,424,425,655,12953,42832,43484,43530,43540,43951,44275	True
2273	R1-299	08	2.1DHA	C3	5	4	0	0	4	0.0	0.0	2308.0	0	0	0	Barcelona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	398,570,696,42066	True
2273	R1-299	08	3.0A	C3	4	6	0	5	1	0.0	63.0	453.0	0	0	0	Barcelona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	15269,43065,43469,43471,43831,43846	True
2273	R1-299	11	2.0A	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Cádiz	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	42727	True
2273	R1-299	14	2.0A	C3	5	3	0	3	0	0.0	21.0	0.0	0	0	0	Córdoba	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43927,43943,43949	True
2273	R1-299	17	2.0A	C3	5	47	10	14	23	0.0	196.0	5926.0	0	0	0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	334,778,6983,8069,8404,9170,9479,9526,10499,41604,41608,41989,42008,42122,42351,42363,42371,42389,42450,42461,42670,42722,42776,43085,43111,43124,43128,43166,43183,43477,43486,43834,43841,43842,43890,43892,43918,44165,44196,44198,44221,44232,44247,44249,44256,44267,44271	True
2273	R1-299	17	2.0A	C4	5	1	0	1	0	0.0	11.0	0.0	0	0	0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43777	True
2273	R1-299	17	2.0DHA	C3	5	2	0	0	2	0.0	0.0	1322.0	0	0	0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	438,8477	True
2273	R1-299	17	2.1A	C3	5	2	0	0	2	0.0	0.0	958.0	0	0	0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	401,31948	True
2273	R1-299	17	3.0A	C3	4	1	1	0	0	0.0	0.0	0.0	0	0	0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	44209	True
2273	R1-299	18	2.0A	C3	5	3	0	1	2	0.0	14.0	84.0	0	0	0	Granada	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	41673,42408,43475	True
2273	R1-299	21	2.0A	C3	5	3	1	0	2	0.0	0.0	469.0	0	0	0	Huelva	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	15946,42433,44263	True
2273	R1-299	22	2.0A	C3	5	1	0	1	0	0.0	21.0	0.0	0	0	0	Huesca	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43148	True
2273	R1-299	22	2.0DHA	C3	5	1	0	1	0	0.0	21.0	0.0	0	0	0	Huesca	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43066	True
2273	R1-299	25	2.0A	C3	5	15	3	5	7	7.0	46.0	2972.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	646,650,677,5218,42041,42386,42784,43502,43770,43850,43866,43876,44114,44131,44166	True
2273	R1-299	25	2.0DHA	C3	5	2	1	1	0	0.0	21.0	0.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43095,44162	True
2273	R1-299	25	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	44187	True
2273	R1-299	25	3.0A	C3	4	1	0	0	1	0.0	0.0	123.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	36763	True
2273	R1-299	25	3.1A	C3	4	1	0	0	1	0.0	0.0	458.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	15051	True
2273	R1-299	25	3.1A	C3	5	2	0	0	2	0.0	0.0	902.0	0	0	0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	15316,15317	True
2273	R1-299	28	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Madrid	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	44220	True
2273	R1-299	29	2.0A	C3	5	7	0	4	3	0.0	42.0	839.0	0	0	0	Málaga	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	468,41965,42322,43116,43815,43819,43845	True
2273	R1-299	29	2.0DHA	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Málaga	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	42760	True
2273	R1-299	41	2.0A	C3	5	10	3	6	1	0.0	77.0	28.0	0	0	0	Sevilla	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	42872,43158,43190,43544,43796,43812,43919,44207,44233,44244	True
2273	R1-299	41	2.0DHA	C3	5	1	0	1	0	0.0	21.0	0.0	0	0	0	Sevilla	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43059	True
2273	R1-299	42	2.0A	C3	5	3	0	0	3	0.0	0.0	774.0	0	0	0	Soria	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	23614,26646,33424	True
2273	R1-299	43	2.0A	C3	5	26	9	7	10	9.0	91.0	4644.0	0	0	0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	399,414,545,552,724,13487,27169,41951,42417,42774,43172,43186,43187,43836,43868,43871,43898,43974,44132,44158,44159,44183,44186,44204,44241,44278	True
2273	R1-299	43	2.0DHA	C3	5	3	0	2	1	0.0	14.0	28.0	0	0	0	Tarragona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	42861,43828,43914	True
2273	R1-299	44	2.0A	C3	5	2	0	0	2	0.0	0.0	91.0	0	0	0	Teruel	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	41047,42467	True
2273	R1-299	44	2.0DHA	C3	5	1	0	1	0	0.0	14.0	0.0	0	0	0	Teruel	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	43509	True
2273	R1-299	50	2.0A	C3	5	23	2	5	16	0.0	70.0	4235.0	0	0	0	Zaragoza	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	1502,2712,21638,21642,22080,24500,25536,26068,33421,33423,35208,37011,37018,38859,40957,42367,43133,43185,43555,43817,43818,44236,44295	True
2273	R1-299	50	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Zaragoza	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	44206	True
2273	R1-299	50	3.0A	C3	4	1	1	0	0	0.0	0.0	0.0	0	0	0	Zaragoza	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	44246	True
2280	R1-001	01	2.0A	C3	5	1	0	0	1	0.0	0.0	560.0	0	0	0	Araba	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8442	True
2280	R1-001	01	3.0A	C3	3	1	0	0	1	0.0	0.0	399.0	0	0	0	Araba	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	17915	True
2280	R1-001	02	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Albacete	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	44303	True
2280	R1-001	02	3.0A	C3	3	1	0	0	1	0.0	0.0	308.0	0	0	0	Albacete	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	24358	True
2280	R1-001	03	2.0A	C3	5	15	3	4	8	0.0	42.0	1216.0	0	0	0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	4322,21514,40916,42323,42337,42338,42340,42781,43192,43853,43954,43955,44193,44306,44321	True
2280	R1-001	03	2.1A	C3	5	1	0	1	0	0.0	7.0	0.0	0	0	0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	43847	True
2280	R1-001	03	3.0A	C3	4	4	0	0	4	0.0	0.0	2369.0	0	0	0	Alacant	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	3607,4340,5720,14834	True
2280	R1-001	05	3.0A	C3	4	1	0	0	1	0.0	0.0	462.0	0	0	0	Avila	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	14872	True
2280	R1-001	06	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Badajoz	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	44217	True
2280	R1-001	09	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Burgos	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	44210	True
2280	R1-001	10	2.0A	C3	5	1	0	1	0	0.0	14.0	0.0	0	0	0	Cáceres	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	43485	True
2280	R1-001	10	3.0A	C3	4	1	0	0	1	0.0	0.0	343.0	0	0	0	Cáceres	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	22083	True
2280	R1-001	12	2.0A	C3	5	7	2	3	2	0.0	21.0	509.0	0	0	0	Castelló	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	14109,42858,43929,43930,43931,44160,44161	True
2280	R1-001	12	3.0A	C3	4	1	0	0	1	0.0	0.0	489.0	0	0	0	Castelló	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	13686	True
2280	R1-001	16	2.0DHA	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Cuenca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	42806	True
2280	R1-001	19	2.0A	C3	5	2	1	0	1	0.0	0.0	636.0	0	0	0	Guadalajara	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	4412,44287	True
2280	R1-001	20	2.0A	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Gipuzkoa	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	42728	True
2280	R1-001	20	2.0DHA	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Gipuzkoa	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	42839	True
2280	R1-001	24	2.0A	C3	5	2	0	1	1	0.0	14.0	650.0	0	0	0	León	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	3764,43438	True
2280	R1-001	26	2.0A	C3	5	5	2	1	2	6.0	14.0	300.0	0	0	0	La Rioja	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	28084,41657,43492,43973,44179	True
2280	R1-001	26	3.0A	C3	3	1	0	0	1	0.0	0.0	481.0	0	0	0	La Rioja	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	14133	True
2280	R1-001	28	2.0A	C3	5	39	17	14	8	0.0	203.0	1635.0	0	0	0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	1015,1835,41952,42347,42365,42427,42795,42811,43091,43103,43126,43170,43196,43443,43462,43470,43488,43495,43860,43896,43948,43953,44155,44169,44175,44185,44215,44222,44235,44238,44253,44258,44279,44286,44293,44294,44305,44313,44314	True
2280	R1-001	28	2.0DHA	C3	5	3	1	2	0	0.0	28.0	0.0	0	0	0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	43458,43523,44172	True
2280	R1-001	28	3.0A	C3	4	3	0	0	3	0.0	0.0	1358.0	0	0	0	Madrid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	8451,17945,17947	True
2280	R1-001	30	2.0A	C3	5	3	0	1	2	0.0	7.0	56.0	0	0	0	Murcia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	42824,42825,43891	True
2280	R1-001	31	2.0A	C3	5	8	1	2	5	0.0	21.0	496.0	0	0	0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	19836,42113,42800,42801,42840,43459,43935,44205	True
2280	R1-001	31	2.0DHA	C3	5	1	0	0	1	0.0	0.0	35.0	0	0	0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	42465	True
2280	R1-001	31	3.0A	C3	4	8	0	0	8	0.0	0.0	4062.0	0	0	0	Navarra	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	3692,3694,4309,13376,15411,18606,18608,19719	True
2280	R1-001	37	2.0A	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Salamanca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	44311	True
2280	R1-001	37	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	Salamanca	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	44203	True
2280	R1-001	45	2.0A	C3	5	2	1	1	0	0.0	7.0	0.0	0	0	0	Toledo	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	43904,44297	True
2280	R1-001	45	3.0A	C3	4	1	0	0	1	0.0	0.0	476.0	0	0	0	Toledo	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	14293	True
2280	R1-001	46	2.0A	C3	5	40	6	19	15	0.0	273.0	3221.0	0	0	0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	1790,3279,5206,12565,26885,40216,41029,41082,41856,41906,42011,42073,42430,42759,42819,43056,43058,43117,43123,43135,43139,43447,43448,43451,43454,43490,43499,43543,43550,43813,43875,43879,43910,43915,44202,44216,44240,44272,44320,44352	True
2280	R1-001	46	2.0DHA	C3	5	1	0	0	1	0.0	0.0	720.0	0	0	0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	1403	True
2280	R1-001	46	2.1A	C3	5	1	0	1	0	0.0	7.0	0.0	0	0	0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	43888	True
2280	R1-001	46	3.0A	C3	4	5	0	0	5	0.0	0.0	2379.0	0	0	0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	6158,7868,8548,23331,23741	True
2280	R1-001	46	3.0A	C3	5	1	0	0	1	0.0	0.0	434.0	0	0	0	València	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	15865	True
2280	R1-001	47	2.0A	C3	5	1	0	0	1	0.0	0.0	511.0	0	0	0	Valladolid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	12879	True
2280	R1-001	47	3.0A	C3	4	2	0	0	2	0.0	0.0	392.0	0	0	0	Valladolid	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	31856,31868	True
2280	R1-001	48	2.0A	C3	5	3	0	2	1	0.0	14.0	732.0	0	0	0	Bizkaia	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	855,43816,43920	True
2280	R1-001	49	2.0A	C3	5	2	0	0	2	0.0	0.0	389.0	0	0	0	Zamora	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	21645,42140	True
2280	R1-001	None	2.0A	C3	5	1	0	0	1	0.0	0.0	587.0	0	0	0	None	IBERDROLA DISTRIBUCIÓN ELÉCTRICA, S.A.U	6817	True
2282	R1-014	17	2.0A	C3	5	11	0	0	11	0.0	0.0	2778.0	0	0	0	Girona	AGRI ENERGIA ELECTRICA	17523,17940,18045,23705,25510,27117,30404,33025,37293,37938,39076	True
2282	R1-014	17	2.0DHA	C3	5	1	0	1	0	0.0	7.0	0.0	0	0	0	Girona	AGRI ENERGIA ELECTRICA	43840	True
2300	R1-231	17	2.0A	C3	5	1	0	0	1	0.0	0.0	308.0	0	0	0	Girona	ELÉCTRICA CUROS, S.L.	24455	True
2300	R1-231	17	3.0A	C3	4	1	0	0	1	0.0	0.0	287.0	0	0	0	Girona	ELÉCTRICA CUROS, S.L.	25555	True
2301	R1-018	08	2.0A	C3	5	1	0	0	1	0.0	0.0	700.0	0	0	0	Barcelona	ESTABANELL Y PAHISA ENERGIA	1903	True
2316	R1-002	13	2.0A	C3	5	3	0	1	2	0.0	14.0	1155.0	0	0	0	Ciudad Real	UNIÓN FENOSA DISTRIBUCIÓN S.A.	6965,7613,43472	True
2316	R1-002	15	2.0A	C3	5	3	0	2	1	0.0	14.0	28.0	0	0	0	A Coruña	UNIÓN FENOSA DISTRIBUCIÓN S.A.	42750,43821,43886	True
2316	R1-002	15	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	0	0	0	A Coruña	UNIÓN FENOSA DISTRIBUCIÓN S.A.	44289	True
2316	R1-002	19	2.0A	C3	5	2	0	2	0	0.0	28.0	0.0	0	0	0	Guadalajara	UNIÓN FENOSA DISTRIBUCIÓN S.A.	43053,43912	True
2316	R1-002	24	2.0A	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	León	UNIÓN FENOSA DISTRIBUCIÓN S.A.	42860	True
2316	R1-002	28	2.0A	C3	5	24	5	10	9	0.0	119.0	5126.0	0	0	0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	968,1712,2927,3570,6365,7438,7547,7575,42436,43109,43501,43512,43524,43527,43553,43822,43824,43881,43893,44184,44234,44265,44270,44282	True
2316	R1-002	28	2.0DHA	C3	5	4	2	1	1	0.0	7.0	56.0	0	0	0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	40964,43852,44299,44302	True
2316	R1-002	28	2.1A	C3	5	1	0	0	1	0.0	0.0	563.0	0	0	0	Madrid	UNIÓN FENOSA DISTRIBUCIÓN S.A.	8280	True
2316	R1-002	32	2.0A	C3	5	1	0	0	1	0.0	0.0	28.0	0	0	0	Ourense	UNIÓN FENOSA DISTRIBUCIÓN S.A.	42842	True
2316	R1-002	36	2.0A	C3	5	1	0	1	0	0.0	7.0	0.0	0	0	0	Pontevedra	UNIÓN FENOSA DISTRIBUCIÓN S.A.	43941	True
2316	R1-002	36	2.0DHA	C3	5	2	0	1	1	0.0	14.0	28.0	0	0	0	Pontevedra	UNIÓN FENOSA DISTRIBUCIÓN S.A.	42856,43504	True
2326	R1-015	17	2.0A	C3	5	12	0	0	12	0.0	0.0	3158.0	0	0	0	Girona	BASSOLS ENERGÍA, S.A.	14309,24559,24669,26159,27835,28099,28771,30396,30754,30821,30986,31385	True
2326	R1-015	17	2.1A	C3	5	2	0	0	2	0.0	0.0	362.0	0	0	0	Girona	BASSOLS ENERGÍA, S.A.	22623,42845	True
2329	R1-016	08	2.0A	C3	5	1	0	0	1	0.0	0.0	203.0	0	0	0	Barcelona	ELECTRA CALDENSE, S.A.	31514	True
2329	R1-016	08	2.0DHA	C3	5	2	0	0	2	0.0	0.0	902.0	0	0	0	Barcelona	ELECTRA CALDENSE, S.A.	14271,16431	True
2360	R1-107	08	3.0A	C3	4	1	0	0	1	0.0	0.0	574.0	0	0	0	Barcelona	DISTRIBUIDORA DE ENERGIA ELECTRICA DEL BAGES, S.A.	7504	True
2402	R1-062	17	2.0A	C3	5	8	0	0	8	0.0	0.0	4952.0	0	0	0	Girona	SUMINISTRO DE LUZ Y FUERZA, S.L.	568,1448,3765,4151,5500,9125,11984,13383	True
2402	R1-062	17	2.0DHA	C3	5	1	0	0	1	0.0	0.0	451.0	0	0	0	Girona	SUMINISTRO DE LUZ Y FUERZA, S.L.	15302	True
2402	R1-062	17	3.0A	C3	4	1	0	0	1	0.0	0.0	651.0	0	0	0	Girona	SUMINISTRO DE LUZ Y FUERZA, S.L.	3684	True
2406	R1-008	33	2.0A	C3	5	4	1	3	0	0.0	53.0	0.0	0	0	0	Asturias	DISTRIBUCIÓN CANTÁBRICO	43168,43360,43437,44260	True
2406	R1-008	33	2.0DHA	C3	5	1	0	0	1	0.0	0.0	35.0	0	0	0	Asturias	DISTRIBUCIÓN CANTÁBRICO	42373	True
2437	R1-005	33	2.0A	C3	5	1	0	1	0	0.0	7.0	0.0	0	0	0	Asturias	E.ON DISTRIBUCION S.L.	43939	True
2437	R1-005	39	2.0A	C3	5	2	0	2	0	0.0	35.0	0.0	0	0	0	Cantabria	E.ON DISTRIBUCION S.L.	43121,43513	True
3223	R1-176	17	2.0A	C3	5	1	0	0	1	0.0	0.0	732.0	0	0	0	Girona	ELÉCTRICA DE JAFRE, S.A.	929	True
3245	R1-019	43	2.0A	C3	5	2	0	0	2	0.0	0.0	1469.0	0	0	0	Tarragona	ELECTRICA DEL EBRO, S.A.	431,1734	True
3695	R1-009	16	2.0A	C3	5	2	0	0	2	0.0	0.0	1015.0	0	0	0	Cuenca	ELECTRICA CONQUENSE, S.A.	12864,13229	True
3695	R1-009	16	2.1DHA	C3	5	1	0	0	1	0.0	0.0	563.0	0	0	0	Cuenca	ELECTRICA CONQUENSE, S.A.	8279	True
3695	R1-009	16	3.0A	C3	4	1	0	0	1	0.0	0.0	434.0	0	0	0	Cuenca	ELECTRICA CONQUENSE, S.A.	15831	True
3723	R1-026	50	2.0A	C3	5	1	0	0	1	0.0	0.0	405.0	0	0	0	Zaragoza	DISTRIBUCIÓN EASA	17475	True
3742	R1-003	27	2.0A	C3	5	1	0	0	1	0.0	0.0	770.0	0	0	0	Lugo	DISTRIBUCIÓN BEGASA	110	True
3742	R1-003	27	2.1DHA	C3	5	1	0	0	1	0.0	0.0	441.0	0	0	0	Lugo	DISTRIBUCIÓN BEGASA	15544	True
3831	None	50	2.0A	C3	5	1	0	0	1	0.0	0.0	563.0	0	0	0	Zaragoza	SOLANAR DISTRIBUIDORA ELECTRICA, S.L.	8271	True
4634	R1-099	17	2.0A	C3	5	1	0	0	1	0.0	0.0	252.0	0	0	0	Girona	ELECTRICITAT L' AURORA, S.A.	27905	True
4634	R1-099	17	2.0DHA	C3	5	1	0	0	1	0.0	0.0	322.0	0	0	0	Girona	ELECTRICITAT L' AURORA, S.A.	23750	True
6261	R1-304	25	2.0A	C3	5	1	0	0	1	0.0	0.0	418.0	0	0	0	Lleida	HIDROFLAMICELL, S.L.	16717	True
6298	R1-021	11	2.0A	C3	5	2	0	0	2	0.0	0.0	1281.0	0	0	0	Cádiz	SUMINISTRADORA ELECTRICA DE CADIZ, S.A.	1815,7043	True
7898	R1-017	12	2.0A	C3	5	1	0	0	1	0.0	0.0	469.0	0	0	0	Castelló	ELECTRA DEL MAESTRAZGO, S.A. IB	14486	True
10501	R1-279	25	2.0A	C3	5	3	0	0	3	0.0	0.0	1280.0	0	0	0	Lleida	ELECTRICA DEL MONTSEC, S.L.	13164,13424,25891	True
12849	R1-085	17	2.0A	C3	5	2	0	0	2	0.0	0.0	626.0	0	0	0	Girona	CENTRAL ELÉCTRICA MITJANS, S.L.	24230,24233	True
13288	None	46	2.0A	C3	5	3	0	0	3	0.0	0.0	1510.0	0	0	0	València	FUERZAS ELECTRICAS DE VALENCIA, S.A. (FEVASA)	9313,13982,14345	True
17132	R1-090	09	2.0A	C3	5	1	0	0	1	0.0	0.0	656.0	0	0	0	Burgos	Electra Aduriz, S.A.	3558	True
