distri	refdistribuidora	codiprovincia	tarname	tipocambio	tipopunto	nprocessos	ontime	late	verylate	ontimeaddedtime	lateaddedtime	verylateaddedtime	nomprovincia	nomdistribuidora	casos	bool
2273	0031	17	3.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Girona	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8478	True
2273	0031	18	2.0A	C3	5	11	11	0	0	1.0	0.0	0.0	Granada	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7494,7896,8382,8502,8624,8641,8647,9110,9165,9566,9567	True
2273	0031	18	2.0DHA	C3	5	2	2	0	0	0.0	0.0	0.0	Granada	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7593,9568	True
2273	0031	18	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	Granada	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7448	True
2273	0031	21	2.0A	C3	5	2	2	0	0	0.0	0.0	0.0	Huelva	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8039,8481	True
2273	0031	22	2.0A	C3	5	5	5	0	0	0.0	0.0	0.0	Huesca	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7992,8002,8327,8595,9541	True
2273	0031	22	3.0A	C3	5	1	1	0	0	0.0	0.0	0.0	Huesca	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8084	True
2273	0031	25	2.0A	C3	5	30	28	1	1	1.0	9.0	56.0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	5218,7484,7505,7526,7589,7935,7939,7945,7947,7950,7958,7980,8022,8032,8095,8096,8418,8443,8497,8578,8597,9015,9248,9250,9285,9415,9494,9495,9496,9504	True
2273	0031	25	2.0DHA	C3	5	2	2	0	0	0.0	0.0	0.0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8644,9214	True
2273	0031	25	2.1A	C3	5	1	1	0	0	0.0	0.0	0.0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7912	True
2273	0031	25	3.0A	C3	5	3	3	0	0	1.0	0.0	0.0	Lleida	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7492,8616,9464	True
2273	0031	29	2.0A	C3	5	5	5	0	0	4.0	0.0	0.0	Málaga	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	7211,8364,9262,9498,9499	True
2273	0031	29	2.0DHA	C3	5	1	1	0	0	0.0	0.0	0.0	Málaga	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	9485	True
2273	0031	41	2.0A	C3	5	6	6	0	0	3.0	0.0	0.0	Sevilla	ENDESA DISTRIBUCIÓN ELÉCTRICA S. L.	8023,8274,8611,9103,9279,9565	True
